Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900721598,CI-01-01-01 - Pipe Proving in Existing duct,20
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900721604,CI-01-01-01 - Pipe Proving in Existing duct,40
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900725312,CI-01-01-01 - Pipe Proving in Existing duct,6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900725315,CI-01-01-01 - Pipe Proving in Existing duct,16.2
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900728960,CI-01-01-01 - Pipe Proving in Existing duct,44.2
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900728964,CI-01-01-01 - Pipe Proving in Existing duct,11.6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900728965,CI-01-01-01 - Pipe Proving in Existing duct,1.5
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900729150,CI-01-01-01 - Pipe Proving in Existing duct,17.5
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900729662,CI-01-01-01 - Pipe Proving in Existing duct,23
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900729812,CI-01-01-01 - Pipe Proving in Existing duct,18.5
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900729815,CI-01-01-01 - Pipe Proving in Existing duct,2.1
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900729918,CI-01-01-01 - Pipe Proving in Existing duct,31.4
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900729921,CI-01-01-01 - Pipe Proving in Existing duct,18.9
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900729923,CI-01-01-01 - Pipe Proving in Existing duct,54
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900729927,CI-01-01-01 - Pipe Proving in Existing duct,43.2
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900732214,CI-01-01-01 - Pipe Proving in Existing duct,15
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900732216,CI-01-01-01 - Pipe Proving in Existing duct,41.5
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900732219,CI-01-01-01 - Pipe Proving in Existing duct,46.6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900732225,CI-01-01-01 - Pipe Proving in Existing duct,45.7
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900732227,CI-01-01-01 - Pipe Proving in Existing duct,45.6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900732229,CI-01-01-01 - Pipe Proving in Existing duct,23.1
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900732231,CI-01-01-01 - Pipe Proving in Existing duct,42.7
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900732233,CI-01-01-01 - Pipe Proving in Existing duct,40.7
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900732242,CI-01-01-01 - Pipe Proving in Existing duct,53.6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900732258,CI-01-01-01 - Pipe Proving in Existing duct,45.7
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900732259,CI-01-01-01 - Pipe Proving in Existing duct,23.6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900732261,CI-01-01-01 - Pipe Proving in Existing duct,34.6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 900732271,CI-01-01-01 - Pipe Proving in Existing duct,45.7
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600028425,CI-01-01-01 - Pipe Proving in Existing duct,65
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600030241,CI-01-01-01 - Pipe Proving in Existing duct,16.8
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600035226,CI-01-01-01 - Pipe Proving in Existing duct,41.1
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600035229,CI-01-01-01 - Pipe Proving in Existing duct,45.3
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600035246,CI-01-01-01 - Pipe Proving in Existing duct,25.2
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600035251,CI-01-01-01 - Pipe Proving in Existing duct,92
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600035253,CI-01-01-01 - Pipe Proving in Existing duct,48.1
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600035570,CI-01-01-01 - Pipe Proving in Existing duct,41.2
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600048838,CI-01-01-01 - Pipe Proving in Existing duct,63.4
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600048983,CI-01-01-01 - Pipe Proving in Existing duct,38.5
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600048985,CI-01-01-01 - Pipe Proving in Existing duct,51
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600049372,CI-01-01-01 - Pipe Proving in Existing duct,33
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600049381,CI-01-01-01 - Pipe Proving in Existing duct,10
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600049382,CI-01-01-01 - Pipe Proving in Existing duct,21
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600049383,CI-01-01-01 - Pipe Proving in Existing duct,45
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600049384,CI-01-01-01 - Pipe Proving in Existing duct,15
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600049385,CI-01-01-01 - Pipe Proving in Existing duct,10
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600049399,CI-01-01-01 - Pipe Proving in Existing duct,31
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600049401,CI-01-01-01 - Pipe Proving in Existing duct,40
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600049402,CI-01-01-01 - Pipe Proving in Existing duct,35
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600049405,CI-01-01-01 - Pipe Proving in Existing duct,59
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600064623,CI-01-01-01 - Pipe Proving in Existing duct,20
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600064628,CI-01-01-01 - Pipe Proving in Existing duct,40
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600064629,CI-01-01-01 - Pipe Proving in Existing duct,34.1
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600064631,CI-01-01-01 - Pipe Proving in Existing duct,37.6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600064633,CI-01-01-01 - Pipe Proving in Existing duct,20.3
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600077734,CI-01-01-01 - Pipe Proving in Existing duct,3.7
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600093409,CI-01-01-01 - Pipe Proving in Existing duct,83.3
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600122961,CI-01-01-01 - Pipe Proving in Existing duct,28.6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600130673,CI-01-01-01 - Pipe Proving in Existing duct,33
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600130675,CI-01-01-01 - Pipe Proving in Existing duct,25.6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600140278,CI-01-01-01 - Pipe Proving in Existing duct,45
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600140279,CI-01-01-01 - Pipe Proving in Existing duct,26.7
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600140280,CI-01-01-01 - Pipe Proving in Existing duct,25.3
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600197186,CI-01-01-01 - Pipe Proving in Existing duct,0.5
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600197188,CI-01-01-01 - Pipe Proving in Existing duct,0.5
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600197189,CI-01-01-01 - Pipe Proving in Existing duct,36.8
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600197190,CI-01-01-01 - Pipe Proving in Existing duct,51.7
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600222578,CI-01-01-01 - Pipe Proving in Existing duct,30.8
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600473745,CI-01-01-01 - Pipe Proving in Existing duct,11.9
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600473746,CI-01-01-01 - Pipe Proving in Existing duct,49.8
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600473747,CI-01-01-01 - Pipe Proving in Existing duct,51.6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600473749,CI-01-01-01 - Pipe Proving in Existing duct,19
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600473750,CI-01-01-01 - Pipe Proving in Existing duct,40.3
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600473751,CI-01-01-01 - Pipe Proving in Existing duct,41.7
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600473752,CI-01-01-01 - Pipe Proving in Existing duct,25.6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600473753,CI-01-01-01 - Pipe Proving in Existing duct,22
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600473754,CI-01-01-01 - Pipe Proving in Existing duct,20
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600473755,CI-01-01-01 - Pipe Proving in Existing duct,18
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600473756,CI-01-01-01 - Pipe Proving in Existing duct,13
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600475041,CI-01-01-01 - Pipe Proving in Existing duct,12.3
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 000000001600475042-1,CI-01-01-01 - Pipe Proving in Existing duct,53
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 000000001600475042-2,CI-01-01-01 - Pipe Proving in Existing duct,20
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600475043,CI-01-01-01 - Pipe Proving in Existing duct,31.9
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600475044,CI-01-01-01 - Pipe Proving in Existing duct,23.3
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600475045,CI-01-01-01 - Pipe Proving in Existing duct,21.1
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600475046,CI-01-01-01 - Pipe Proving in Existing duct,11.5
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600475048,CI-01-01-01 - Pipe Proving in Existing duct,18.8
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600475073,CI-01-01-01 - Pipe Proving in Existing duct,9
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600475074,CI-01-01-01 - Pipe Proving in Existing duct,20.8
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600475079,CI-01-01-01 - Pipe Proving in Existing duct,44.8
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600475088,CI-01-01-01 - Pipe Proving in Existing duct,25.5
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600475094,CI-01-01-01 - Pipe Proving in Existing duct,28.6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600475098,CI-01-01-01 - Pipe Proving in Existing duct,9.6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600475113,CI-01-01-01 - Pipe Proving in Existing duct,13.7
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600481876,CI-01-01-01 - Pipe Proving in Existing duct,45
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600481877,CI-01-01-01 - Pipe Proving in Existing duct,44.6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600481878,CI-01-01-01 - Pipe Proving in Existing duct,43.5
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600481879,CI-01-01-01 - Pipe Proving in Existing duct,42.9
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600481880,CI-01-01-01 - Pipe Proving in Existing duct,27.9
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600481881,CI-01-01-01 - Pipe Proving in Existing duct,34.9
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600482341,CI-01-01-01 - Pipe Proving in Existing duct,30
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600482344,CI-01-01-01 - Pipe Proving in Existing duct,46.6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600482345,CI-01-01-01 - Pipe Proving in Existing duct,43.3
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600482347,CI-01-01-01 - Pipe Proving in Existing duct,23.8
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600482348,CI-01-01-01 - Pipe Proving in Existing duct,16.5
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600482349,CI-01-01-01 - Pipe Proving in Existing duct,22.5
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600482351,CI-01-01-01 - Pipe Proving in Existing duct,32.5
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600482353,CI-01-01-01 - Pipe Proving in Existing duct,18.4
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600482356,CI-01-01-01 - Pipe Proving in Existing duct,17.9
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600482357,CI-01-01-01 - Pipe Proving in Existing duct,14.4
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 000000001600482390-1,CI-01-01-01 - Pipe Proving in Existing duct,2
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 000000001600482390-2,CI-01-01-01 - Pipe Proving in Existing duct,59.3
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 1600515666,CI-01-01-01 - Pipe Proving in Existing duct,21.4
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600591624,CI-01-01-01 - Pipe Proving in Existing duct,17.6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 1600596110,CI-01-01-01 - Pipe Proving in Existing duct,82.7
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 4204269856,CI-01-01-01 - Pipe Proving in Existing duct,10
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 13000681835,CI-01-01-01 - Pipe Proving in Existing duct,59.8
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 13000681837,CI-01-01-01 - Pipe Proving in Existing duct,15.4
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 13000684945,CI-01-01-01 - Pipe Proving in Existing duct,8.8
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 13000687789,CI-01-01-01 - Pipe Proving in Existing duct,25
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15000179465,CI-01-01-01 - Pipe Proving in Existing duct,233.8
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15000433244,CI-01-01-01 - Pipe Proving in Existing duct,215
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15000693394,CI-01-01-01 - Pipe Proving in Existing duct,74
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15000694617,CI-01-01-01 - Pipe Proving in Existing duct,65.3
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15000694630,CI-01-01-01 - Pipe Proving in Existing duct,45
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15000823240,CI-01-01-01 - Pipe Proving in Existing duct,92.3
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15002273244,CI-01-01-01 - Pipe Proving in Existing duct,54
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15002978522,CI-01-01-01 - Pipe Proving in Existing duct,39.5
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15002978525,CI-01-01-01 - Pipe Proving in Existing duct,111.5
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15002978527,CI-01-01-01 - Pipe Proving in Existing duct,24.7
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15003276753,CI-01-01-01 - Pipe Proving in Existing duct,134.7
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15003993172,CI-01-01-01 - Pipe Proving in Existing duct,41.1
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15003995473,CI-01-01-01 - Pipe Proving in Existing duct,137.7
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15004061098,CI-01-01-01 - Pipe Proving in Existing duct,151.5
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15004912661,CI-01-01-01 - Pipe Proving in Existing duct,14.6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15004912663,CI-01-01-01 - Pipe Proving in Existing duct,24.8
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15005609477,CI-01-01-01 - Pipe Proving in Existing duct,62
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15005609478,CI-01-01-01 - Pipe Proving in Existing duct,6.1
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15005658710,CI-01-01-01 - Pipe Proving in Existing duct,15.7
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15005658715,CI-01-01-01 - Pipe Proving in Existing duct,181
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15005839811,CI-01-01-01 - Pipe Proving in Existing duct,33.7
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15005839816,CI-01-01-01 - Pipe Proving in Existing duct,115.6
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15006047485,CI-01-01-01 - Pipe Proving in Existing duct,11.3
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15006047509,CI-01-01-01 - Pipe Proving in Existing duct,129.5
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 15006047513,CI-01-01-01 - Pipe Proving in Existing duct,25
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 2CAS-00-00-TRE-003,CI-01-01-01 - Pipe Proving in Existing duct,14
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 2CAS-00-00-TRE-004,CI-01-01-01 - Pipe Proving in Existing duct,30
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 2CAS-00-00-TRE-005,CI-01-01-01 - Pipe Proving in Existing duct,142
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 2CAS-04-04-TRE-003,CI-01-01-01 - Pipe Proving in Existing duct,70.5
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-14 | 2CAS-04-14-TRE-102,CI-01-01-01 - Pipe Proving in Existing duct,3.8
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-00 | 2CAS-21-02-TRE-002,CI-01-01-01 - Pipe Proving in Existing duct,8
