Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-01-DPU-015,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-01-DPU-017,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-01-DPU-018,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-01-DPU-019,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-01-DPU-020,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-01-DPU-021,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-01-DPU-022,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-01-DPU-025,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-01-DPU-026,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-02-DPU-001,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-02-DPU-002,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-02-DPU-003,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-02-DPU-004,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-02-DPU-005,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-02-DPU-006,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-02-DPU-007,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-02-DPU-008,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-02-DPU-009,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-02-DPU-010,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-02-DPU-011,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-02-DPU-012,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-03-DPU-001,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-03-DPU-002,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-03-DPU-003,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-03-DPU-004,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-03-DPU-005,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-03-DPU-006,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-03-DPU-007,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-03-DPU-008,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-03-DPU-014,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-03-DPU-015,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-03-DPU-016,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-03-DPU-018,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
Downer - Fusion,Downer - Fusion Rate Card,2URR-22 FLIP,2URR-22-03-DPU-019,FC-01-01-02 | Installation and commissioning of an aerial DPU terminal device,1
