Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9501,W11313 - Install 2nd and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6el) (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9501,W5740 - Optical fibre Terminal Unit - 25 - 60 fibre W1243 (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9502,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9502,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9502,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9502,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9502,W11313 - Install 2nd and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6el) (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9502,W5740 - Optical fibre Terminal Unit - 25 - 60 fibre W1243 (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9521,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9521,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9521,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9521,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9521,W11313 - Install 2nd and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6el) (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9521,W5740 - Optical fibre Terminal Unit - 25 - 60 fibre W1243 (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9522,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9522,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9522,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9522,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9522,W11313 - Install 2nd and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6el) (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9522,W5740 - Optical fibre Terminal Unit - 25 - 60 fibre W1243 (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9008,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9008,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9008,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9008,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9008,W11313 - Install 2nd and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6el) (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9008,W5740 - Optical fibre Terminal Unit - 25 - 60 fibre W1243 (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9141,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9141,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9141,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9141,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9141,W11313 - Install 2nd and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6el) (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9141,W5740 - Optical fibre Terminal Unit - 25 - 60 fibre W1243 (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9142,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9142,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9142,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9142,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9142,W11313 - Install 2nd and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6el) (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9142,W5740 - Optical fibre Terminal Unit - 25 - 60 fibre W1243 (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9161,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9161,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9161,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9161,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9161,W11313 - Install 2nd and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6el) (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9161,W5740 - Optical fibre Terminal Unit - 25 - 60 fibre W1243 (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9162,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9162,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9162,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9162,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9162,W11313 - Install 2nd and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6el) (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9162,W5740 - Optical fibre Terminal Unit - 25 - 60 fibre W1243 (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9009,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9009,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9009,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9009,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9009,W11313 - Install 2nd and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6el) (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9009,W5740 - Optical fibre Terminal Unit - 25 - 60 fibre W1243 (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9003,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9003,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9003,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9003,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9004,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9004,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9004,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9004,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9005,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9005,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9005,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9005,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9006,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9006,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9006,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9006,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9007,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9007,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9007,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9007,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9023,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9023,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9023,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9023,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9024,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9024,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9024,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9024,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9025,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9025,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9025,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9025,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9001,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9001,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9001,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9001,W11320 - Install and prepare additional optic fibre cable into existing joint up to 25-60 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9001,W11313 - Install 2nd and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6el) (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9001,W5740 - Optical fibre Terminal Unit - 25 - 60 fibre W1243 (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9021,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9021,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9021,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9021,W11320 - Install and prepare additional optic fibre cable into existing joint up to 25-60 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9021,W11313 - Install 2nd and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6el) (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-O9021,W5740 - Optical fibre Terminal Unit - 25 - 60 fibre W1243 (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-OE005,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-OE005,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-OE005,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-OE005,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-OE005,W11313 - Install 2nd and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6el) (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-OE065,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-OE065,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-OE065,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-OE065,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-OE065,W11313 - Install 2nd and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6el) (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-OE001,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-OE001,W11324 - Fibre Splicing (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-OE001,A11306 - Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-OE001,A11308 - Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-OE001,W11313 - Install 2nd and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6el) (DE),1
System Connect - Rail Works,Systems Connect - Rail Works Rate Card,T_572 - Fibre Terminations,SPS0-OE070,W11321 - Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),1
