Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077794,CI-01-01-01 - Pipe Proving in Existing duct,38.90
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077795,CI-01-01-01 - Pipe Proving in Existing duct,32.80
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077798,CI-01-01-01 - Pipe Proving in Existing duct,19.40
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077799-1,CI-01-01-01 - Pipe Proving in Existing duct,15.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077799-2,CI-01-01-01 - Pipe Proving in Existing duct,12.90
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077801,CI-01-01-01 - Pipe Proving in Existing duct,32.50
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077802,CI-01-01-01 - Pipe Proving in Existing duct,37.30
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077803,CI-01-01-01 - Pipe Proving in Existing duct,37.70
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077804,CI-01-01-01 - Pipe Proving in Existing duct,37.60
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077806,CI-01-01-01 - Pipe Proving in Existing duct,12.50
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077807,CI-01-01-01 - Pipe Proving in Existing duct,9.10
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077808,CI-01-01-01 - Pipe Proving in Existing duct,9.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077811,CI-01-01-01 - Pipe Proving in Existing duct,29.90
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077812,CI-01-01-01 - Pipe Proving in Existing duct,42.20
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077813,CI-01-01-01 - Pipe Proving in Existing duct,16.30
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077814,CI-01-01-01 - Pipe Proving in Existing duct,43.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077816,CI-01-01-01 - Pipe Proving in Existing duct,15.20
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077828,CI-01-01-01 - Pipe Proving in Existing duct,21.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077840-1,CI-01-01-01 - Pipe Proving in Existing duct,36.50
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077840-2,CI-01-01-01 - Pipe Proving in Existing duct,15.30
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077842,CI-01-01-01 - Pipe Proving in Existing duct,51.30
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077843,CI-01-01-01 - Pipe Proving in Existing duct,32.90
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077844,CI-01-01-01 - Pipe Proving in Existing duct,9.90
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077845,CI-01-01-01 - Pipe Proving in Existing duct,13.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077846,CI-01-01-01 - Pipe Proving in Existing duct,40.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077849,CI-01-01-01 - Pipe Proving in Existing duct,20.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077850,CI-01-01-01 - Pipe Proving in Existing duct,13.20
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077851,CI-01-01-01 - Pipe Proving in Existing duct,19.30
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077853,CI-01-01-01 - Pipe Proving in Existing duct,20.70
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077858,CI-01-01-01 - Pipe Proving in Existing duct,40.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077860,CI-01-01-01 - Pipe Proving in Existing duct,58.70
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077862,CI-01-01-01 - Pipe Proving in Existing duct,40.10
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077866,CI-01-01-01 - Pipe Proving in Existing duct,42.40
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077867,CI-01-01-01 - Pipe Proving in Existing duct,42.40
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077869,CI-01-01-01 - Pipe Proving in Existing duct,36.50
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600077870,CI-01-01-01 - Pipe Proving in Existing duct,32.10
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600078018,CI-01-01-01 - Pipe Proving in Existing duct,23.50
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600078251,CI-01-01-01 - Pipe Proving in Existing duct,10.20
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600079106,CI-01-01-01 - Pipe Proving in Existing duct,24.20
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600085133,CI-01-01-01 - Pipe Proving in Existing duct,57.50
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600085139,CI-01-01-01 - Pipe Proving in Existing duct,25.10
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600110603,CI-01-01-01 - Pipe Proving in Existing duct,23.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600110605,CI-01-01-01 - Pipe Proving in Existing duct,8.40
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600110606,CI-01-01-01 - Pipe Proving in Existing duct,10.10
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600146354,CI-01-01-01 - Pipe Proving in Existing duct,10.60
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600151713,CI-01-01-01 - Pipe Proving in Existing duct,44.40
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600151714,CI-01-01-01 - Pipe Proving in Existing duct,33.60
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600151715,CI-01-01-01 - Pipe Proving in Existing duct,41.40
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600151716,CI-01-01-01 - Pipe Proving in Existing duct,57.40
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600151717,CI-01-01-01 - Pipe Proving in Existing duct,36.60
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600151718,CI-01-01-01 - Pipe Proving in Existing duct,41.70
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600151719,CI-01-01-01 - Pipe Proving in Existing duct,46.80
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600151721,CI-01-01-01 - Pipe Proving in Existing duct,20.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600151730,CI-01-01-01 - Pipe Proving in Existing duct,32.80
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600155286,CI-01-01-01 - Pipe Proving in Existing duct,40.40
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600155819,CI-01-01-01 - Pipe Proving in Existing duct,31.50
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600155820,CI-01-01-01 - Pipe Proving in Existing duct,29.90
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600155821,CI-01-01-01 - Pipe Proving in Existing duct,34.70
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497190,CI-01-01-01 - Pipe Proving in Existing duct,32.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497208,CI-01-01-01 - Pipe Proving in Existing duct,16.80
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497209,CI-01-01-01 - Pipe Proving in Existing duct,29.80
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497210,CI-01-01-01 - Pipe Proving in Existing duct,14.20
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497211,CI-01-01-01 - Pipe Proving in Existing duct,17.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497212,CI-01-01-01 - Pipe Proving in Existing duct,17.50
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497213-1,CI-01-01-01 - Pipe Proving in Existing duct,18.20
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497213-2,CI-01-01-01 - Pipe Proving in Existing duct,38.40
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497216,CI-01-01-01 - Pipe Proving in Existing duct,46.90
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497217,CI-01-01-01 - Pipe Proving in Existing duct,20.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497218,CI-01-01-01 - Pipe Proving in Existing duct,17.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497219,CI-01-01-01 - Pipe Proving in Existing duct,14.40
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497220,CI-01-01-01 - Pipe Proving in Existing duct,16.90
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497222,CI-01-01-01 - Pipe Proving in Existing duct,40.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497224,CI-01-01-01 - Pipe Proving in Existing duct,42.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497225,CI-01-01-01 - Pipe Proving in Existing duct,19.10
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497226,CI-01-01-01 - Pipe Proving in Existing duct,23.40
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497227,CI-01-01-01 - Pipe Proving in Existing duct,32.50
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497228,CI-01-01-01 - Pipe Proving in Existing duct,10.30
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497229,CI-01-01-01 - Pipe Proving in Existing duct,22.20
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600497230,CI-01-01-01 - Pipe Proving in Existing duct,33.50
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600524897,CI-01-01-01 - Pipe Proving in Existing duct,42.10
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600524902,CI-01-01-01 - Pipe Proving in Existing duct,44.30
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600574555,CI-01-01-01 - Pipe Proving in Existing duct,16.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600586679,CI-01-01-01 - Pipe Proving in Existing duct,2.50
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600594742,CI-01-01-01 - Pipe Proving in Existing duct,12.80
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600616938,CI-01-01-01 - Pipe Proving in Existing duct,7.60
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600616939,CI-01-01-01 - Pipe Proving in Existing duct,9.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000001600621917,CI-01-01-01 - Pipe Proving in Existing duct,24.90
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000013000689354,CI-01-01-01 - Pipe Proving in Existing duct,28.50
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000015000693768,CI-01-01-01 - Pipe Proving in Existing duct,96.70
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000015000694585,CI-01-01-01 - Pipe Proving in Existing duct,43.10
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000015004199815,CI-01-01-01 - Pipe Proving in Existing duct,17.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000015004914966,CI-01-01-01 - Pipe Proving in Existing duct,79.90
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000015005370548,CI-01-01-01 - Pipe Proving in Existing duct,2.00
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | 000000015006047502,CI-01-01-01 - Pipe Proving in Existing duct,63.10
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | N-2CAS-04-06-T-025,CI-01-01-01 - Pipe Proving in Existing duct,41.90
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | N-2CAS-04-06-T-026,CI-01-01-01 - Pipe Proving in Existing duct,27.80
Downer - ODM,Downer - ODM Rate Card,2CAS-04,N2P-2CAS-04-06 | N-2CAS-04-06-T-027,CI-01-01-01 - Pipe Proving in Existing duct,27.70
