Customer,Contract ,Item Code,Item Name,Unit of Measure (UoM),Rate,Item Description,Xero Account,
99Group,99Group - MWA,CI‐02‐01‐01b,Installation of a cable sheath greater than 144 fibre in underground duct by any means (out of hours),Per linear metre, $	3.60 ,"The linear metres of cable sheath required to be installed in the Work Order by the subcontractor in the network measured from:
(a) the pit wall to pit wall; and
(b) pit wall to base of a pole; and",,
99Group,99Group - MWA,CI‐02‐01‐02a,"Installation of a cable sheath greater than 12 fibre and up to and including 144 fibre in underground duct by any
means",Per linear metre, $	3.30 ,"(c) pit wall to the point of contact on a building.
For the avoidance of doubt, only pit wall to pit wall linear meter per cable sheath will be paid.
This rate also includes any re‐roping of conduits for additional cables to be installed, re‐roping of conduits to replace existing rope installed not by Datateks (or at the direction from Datateks) and any hauling in asbestos duct
The subcontractor must provide all necessary information/ documentation/ photographic evidence as reasonably required by Datateks for all Free Issue Materials including but not limited to:
•Usage
• Wastage
• PNI (Physical Network Information) ‐ Birth certificate, Cable serial number
• Start and end cable readings
All our of hours work is to be done under Datateks direction and approval only",,
99Group,99Group - MWA,CI‐02‐01‐02b,"Installation of a cable sheath greater than 12 fibre and up to and including 144 fibre in underground duct by any
means (out of hours)",Per linear metre, $	3.60 ,"(c) pit wall to the point of contact on a building.
For the avoidance of doubt, only pit wall to pit wall linear meter per cable sheath will be paid.
This rate also includes any re‐roping of conduits for additional cables to be installed, re‐roping of conduits to replace existing rope installed not by Datateks (or at the direction from Datateks) and any hauling in asbestos duct
The subcontractor must provide all necessary information/ documentation/ photographic evidence as reasonably required by Datateks for all Free Issue Materials including but not limited to:
•Usage
• Wastage
• PNI (Physical Network Information) ‐ Birth certificate, Cable serial number
• Start and end cable readings
All our of hours work is to be done under Datateks direction and approval only",,
99Group,99Group - MWA,CI‐02‐01‐03a,Installation of 12 fibre fibre cable sheath in underground duct by any means,Per linear metre, $	3.30 ,"(c) pit wall to the point of contact on a building.
For the avoidance of doubt, only pit wall to pit wall linear meter per cable sheath will be paid.
This rate also includes any re‐roping of conduits for additional cables to be installed, re‐roping of conduits to replace existing rope installed not by Datateks (or at the direction from Datateks) and any hauling in asbestos duct
The subcontractor must provide all necessary information/ documentation/ photographic evidence as reasonably required by Datateks for all Free Issue Materials including but not limited to:
•Usage
• Wastage
• PNI (Physical Network Information) ‐ Birth certificate, Cable serial number
• Start and end cable readings
All our of hours work is to be done under Datateks direction and approval only",,
99Group,99Group - MWA,CI‐02‐01‐03b,Installation of 12 fibre fibre cable sheath in underground duct by any means (out of hours),Per linear metre, $	3.60 ,"(c) pit wall to the point of contact on a building.
For the avoidance of doubt, only pit wall to pit wall linear meter per cable sheath will be paid.
This rate also includes any re‐roping of conduits for additional cables to be installed, re‐roping of conduits to replace existing rope installed not by Datateks (or at the direction from Datateks) and any hauling in asbestos duct
The subcontractor must provide all necessary information/ documentation/ photographic evidence as reasonably required by Datateks for all Free Issue Materials including but not limited to:
•Usage
• Wastage
• PNI (Physical Network Information) ‐ Birth certificate, Cable serial number
• Start and end cable readings
All our of hours work is to be done under Datateks direction and approval only",,
99Group,99Group - MWA,CI‐02‐01‐04a,Installation of single fibre cable sheath in underground duct by any means,Per linear metre, $	3.30 ,"(c) pit wall to the point of contact on a building.
For the avoidance of doubt, only pit wall to pit wall linear meter per cable sheath will be paid.
This rate also includes any re‐roping of conduits for additional cables to be installed, re‐roping of conduits to replace existing rope installed not by Datateks (or at the direction from Datateks) and any hauling in asbestos duct
The subcontractor must provide all necessary information/ documentation/ photographic evidence as reasonably required by Datateks for all Free Issue Materials including but not limited to:
•Usage
• Wastage
• PNI (Physical Network Information) ‐ Birth certificate, Cable serial number
• Start and end cable readings
All our of hours work is to be done under Datateks direction and approval only",,
99Group,99Group - MWA,CI‐02‐01‐04b,Installation of single fibre cable sheath in underground duct by any means (out of hours),Per linear metre, $	3.60 ,"(c) pit wall to the point of contact on a building.
For the avoidance of doubt, only pit wall to pit wall linear meter per cable sheath will be paid.
This rate also includes any re‐roping of conduits for additional cables to be installed, re‐roping of conduits to replace existing rope installed not by Datateks (or at the direction from Datateks) and any hauling in asbestos duct
The subcontractor must provide all necessary information/ documentation/ photographic evidence as reasonably required by Datateks for all Free Issue Materials including but not limited to:
•Usage
• Wastage
• PNI (Physical Network Information) ‐ Birth certificate, Cable serial number
• Start and end cable readings
All our of hours work is to be done under Datateks direction and approval only",,
99Group,99Group - MWA,CI‐02‐01‐05,Installation of a cable sheath in existing riser on a pole or in existing riser on the external face of a building,Per cable sheath, $	35.00 ,The number of cable sheaths which are required to be installed by the Subcontractor inside existing risers on a pole or inside existing risers on the external face of a building.,,
99Group,99Group - MWA,CI‐02‐01‐06,Installation only of pipe seal TDux Product,Each, $	25.00 ,Installation only of TDUX at the location as directed by Datateks. TDUX will be supplied by Datateks,,
99Group,99Group - MWA,CI‐02‐02‐01,Installation of copper cable of up to including 100 pair in underground duct,Per linear metre, $	3.30 ,"The linear metres of cable sheath required to be installed in the Work Order by the subcontractor in the network measured from:
(a) the pit wall to pit wall; and
(b) pit wall to base of a pole; and
(c) pit wall to the point of contact on a building.
For the avoidance of doubt, only pit wall to pit wall linear meter per cable sheath will be paid.
This rate also includes any re‐roping of conduits for additional cables to be installed, re‐roping of conduits to replace existing rope installed not by Datateks (or at the direction from Datateks) and any hauling in asbestos duct
The subcontractor must provide all necessary information/ documentation/ photographic evidence as reasonably required by Datateks for all Free Issue Materials including but not limited to:
•Usage
• Wastage
• PNI (Physical Network Information) ‐ Birth certificate, Cable serial number
• Start and end cable readings",,
99Group,99Group - MWA,CI‐02‐02‐02,Installation of copper cable of greater than 100 pair in underground duct,Per linear metre, $	3.50 ,"The linear metres of cable sheath required to be installed in the Work Order by the subcontractor in the network measured from:
(a) the pit wall to pit wall; and
(b) pit wall to base of a pole; and
(c) pit wall to the point of contact on a building.
For the avoidance of doubt, only pit wall to pit wall linear meter per cable sheath will be paid.
This rate also includes any re‐roping of conduits for additional cables to be installed, re‐roping of conduits to replace existing rope installed not by Datateks (or at the direction from Datateks) and any hauling in asbestos duct
The subcontractor must provide all necessary information/ documentation/ photographic evidence as reasonably required by Datateks for all Free Issue Materials including but not limited to:
•Usage
• Wastage
• PNI (Physical Network Information) ‐ Birth certificate, Cable serial number
• Start and end cable readings",,
99Group,99Group - MWA,CI‐04‐01‐01a,Installation of cable sheath within a cable chamber,Per linear metre, $	6.00 ,"The linear metres of cable sheath required to be installed in the Work Order within all cable chambers In this rate, cable chamber means a cable chamber associated with an exchange. All our of hours work is to be done under Datateks direction and approval only",,
99Group,99Group - MWA,CI‐04‐01‐01b,Installation of cable sheath within a cable chamber ‐ out of hours,Per linear metre, $	6.60 ,"The linear metres of cable sheath required to be installed in the Work Order within all cable chambers In this rate, cable chamber means a cable chamber associated with an exchange. All our of hours work is to be done under Datateks direction and approval only",,
99Group,99Group - MWA,CI‐04‐01‐02a,Installation of cable sheath via riser shaft/cable tray,Per linear metre, $	8.80 ,"The linear metres of cable sheath required to be installed in the building via riser shaft or cable tray (includes both vertical and horizontal runs) and includes access sub floor. In this rate, riser shaft/cable tray means infrastructure located within a building
All our of hours work is to be done under Datateks direction and approval only",,
99Group,99Group - MWA,CI‐04‐01‐02b,Installation of cable sheath via riser shaft/cable tray ‐ out of hours,Per linear metre, $	9.70 ,"The linear metres of cable sheath required to be installed in the building via riser shaft or cable tray (includes both vertical and horizontal runs) and includes access sub floor. In this rate, riser shaft/cable tray means infrastructure located within a building
All our of hours work is to be done under Datateks direction and approval only",,
99Group,99Group - MWA,CI‐04‐01‐03a,Installation of cable sheath via ceiling space/floor cavity or crawl space,Per linear metre, $	8.80 ,"The linear metres of cable sheath required to be installed in the building via ceiling space/floor cavity or crawl space In this rate, ceiling space/floor cavity or crawl space means infrastructure located within a building
This rate cannot be claimed in conjunction with CI‐04‐01‐04a/b
All our of hours work is to be done under Datateks direction and approval only",,
99Group,99Group - MWA,CI‐04‐01‐03b,Installation of cable sheath via ceiling space/floor cavity or crawl space ‐ out of hours,Per linear metre, $	9.70 ,"The linear metres of cable sheath required to be installed in the building via ceiling space/floor cavity or crawl space In this rate, ceiling space/floor cavity or crawl space means infrastructure located within a building
This rate cannot be claimed in conjunction with CI‐04‐01‐04a/b
All our of hours work is to be done under Datateks direction and approval only",,
99Group,99Group - MWA,CI‐04‐01‐04a,Installation of cable sheath via existing or new conduit,Per linear metre, $	4.80 ,"The linear metres of cable sheath required to be installed in the building via existing or new conduit. In this rate, conduit means infrastructure located within a building. Installation of new conduit shall be claimed under MD‐01‐01‐05.
All our of hours work is to be done under Datateks direction and approval only",,
99Group,99Group - MWA,CI‐04‐01‐04b,Installation of cable sheath via existing or new conduit ‐ out of hours,Per linear metre, $	5.30 ,"The linear metres of cable sheath required to be installed in the building via existing or new conduit. In this rate, conduit means infrastructure located within a building. Installation of new conduit shall be claimed under MD‐01‐01‐05.
All our of hours work is to be done under Datateks direction and approval only",,
99Group,99Group - MWA,CI‐04‐02‐01,Extra over rate for supply and install AC power cable for FTTB Cabinet,Per linear metre, $	13.10 ,"This extra over rate applies:
(a) to item CB‐03‐01‐01, CB‐03‐01‐02, CB‐03‐01‐03 and;
(b) where, as part of the installation of a FTTB Cabinet, the Contractor is required to install more than 10 metres of AC power cabling between the switchboard or the electricity metre to the FTTB Cabinet; and
(c) to each linear metre of AC cabling in excess of 10 metres required for each FTTB Cabinet.",,
99Group,99Group - MWA,CI‐04‐02‐02,Extra over rate for supply and install earth cable for FTTB Cabinet,Per linear metre, $	12.10 ,"This extra over rate applies:
(a) to items CB‐03‐01‐01, CB‐03‐01‐02, CB‐03‐01‐03; and
(b) where, as part of the installation of a FTTB Cabinet, the Contractor is required to install more than 10 metres of earth cabling between the service earth bar to the FTTB Cabinet; and
(c) to each linear metre of earth cabling in excess of 10 metres required for each FTTB Cabinet.",,
99Group,99Group - MWA,CI‐04‐02‐03,"Extra over rate for the installation of a copper cable sheaths from main distribution frame to FTTB Cabinet, via riser, shaft or cable tray",Per linear metre, $	8.80 ,"This extra over rate applies:
(a) to item CB‐03‐01‐01; and
(b) where, as part of the installation of a FTTB Cabinet, the Contractor is required to install more than 10 metres of copper cable sheaths from the main distribution frame to the FTTB Cabinet; and
(c) to each linear metre of copper cable sheaths in excess of 10 metres required for each FTTB Cabinet, which is required to be installed via riser, shaft or cable tray.",,
99Group,99Group - MWA,CI‐04‐02‐04,"Extra over rate for the installation of copper cable sheaths via ceiling space, floor cavity or crawl space",Per linear metre, $	7.80 ,"This extra over rate applies:
(a) to item CB‐03‐01‐01, CB‐03‐01‐02, CB‐03‐01‐03; and
(b) where, as part of the installation of a FTTB Cabinet, the Contractor is required to install more than 10 metres of copper cable sheaths from the main distribution frame to the FTTB Cabinet; and
(c) to each linear metre of copper cable sheaths in excess of 10 metres required for each FTTB Cabinet, which is required to be installed via ceiling space, floor cavity or crawl space.",,
99Group,99Group - MWA,CI‐05‐01‐04,Removal and disposal of cable in distribution underground Network,Per metre, $	2.75 ,"The linear metres of cable required to be removed and disposed of in the Work Order by the Contractor in the network measured from:
(a) the pit wall to pit wall; and
(b) pit wall to base of a pole; and
(c) pit wall to the point of contact on a building.",,
99Group,99Group - MWA,CI‐05‐01‐05,Removal and disposal of cable in local underground Network,Per metre, $	2.75 ,"The linear metres of cable required to be removed and disposed of in the Work Order by the Contractor in the network measured from:
(a) the pit wall to pit wall; and
(b) pit wall to base of a pole; and
(c) pit wall to the point of contact on a building.",,
99Group,99Group - MWA,CI‐05‐01‐06,Removal and disposal of cable in buildings,Per metre, $	3.55 ,The linear metres of cable to be removed and disposed in the Work Order in buildings by the Contractor,,
99Group,99Group - MWA,CB‐02‐01‐01,Installation only of an external small port Node Cabinet,Per external Node Cabinet," $	1,175.00 ","The number of small port Node Cabinets required to be installed in the Work Order by the Contractor.
A small port Node Cabinet is a port Node Cabinet with a capacity to serve up to 48 end user premises.",,
99Group,99Group - MWA,CB‐02‐01‐02,Installation only of an external medium port Node Cabinet,Per external Node Cabinet," $	3,425.00 ","The number of medium port Node Cabinets required to be installed in the Work Order by the Contractor.
A medium port Node Cabinet is a port Node Cabinet with a capacity to serve up to 192 end user premises.",,
99Group,99Group - MWA,CB‐02‐01‐03,Installation only of an external large port Node cabinet,Per external Node Cabinet," $	3,835.00 ","The number of large port Node Cabinets required to be installed in the Work Order by the Contractor.
A large port Node Cabinet is a port Node Cabinet with a capacity to serve more than 192 end user premises.",,
99Group,99Group - MWA,CB‐02‐02‐01,Installation of service jumpering in a FTTN/FTTB Node Cabinet,Per 48 Port Line Card, $	120.00 ,The number of 48 Port Line Cards in which service jumpering is required to be installed in the Work Order by the Contractor.,,
99Group,99Group - MWA,CB‐02‐02‐02,Cable layup within CJL for external small port CSD node,Per CJL, $	110.00 ,"The number of layup and installations of X and C pairs to the CJL in an external small port node cabinet in the Work Order by the Contractor.
This item is to be applied with item CB‐02‐02‐01",,
99Group,99Group - MWA,CB‐03‐01‐01,Installation of an internal small FTTB Cabinet,Per FTTB Cabinet," $	2,532.90 ","The number of small FTTB Cabinets required to be installed in the Work Order by the Contractor.
A small FTTB Cabinet is a Cabinet with a capacity to serve up to 48 end user premises.",,
99Group,99Group - MWA,CB‐03‐01‐02,Installation of an internal medium FTTB Cabinet,Per FTTB Cabinet," $	3,200.55 ","The number of medium FTTB Cabinets required to be installed in the Work Order by the Contractor.
A medium FTTB Cabinet is a Cabinet with a capacity to serve up to 192 end user premises.",,
99Group,99Group - MWA,CB‐03‐01‐03,Installation of an internal large FTTB Cabinet (greater than 192 up to 384 port),Per FTTB Cabinet," $	3,886.96 ","The number of large FTTB Cabinets required to be installed in the Work Order by the Contractor.
A large FTTB Cabinet is a Cabinet with a capacity to serve more than 192, up to 384 end user premises.",,
99Group,99Group - MWA,CB‐03‐02‐01,Supply and install new service earth bar,Per service earth bar, $	82.62 ,The number of service earth bars required to be installed in the Work Order by the Contractor.,,
99Group,99Group - MWA,CB‐03‐02‐02,Supply and install new service earth stake,Per service earth stake, $	92.55 ,The number of service earth stakes required to be installed in the Work Order by the Contractor.,,
99Group,99Group - MWA,CB‐03‐02‐03,Install a 10 pair MDF terminal block,"Per 10 pair MDF terminal
block", $	27.05 ,The number of 10 pair MDF terminal blocks required to be installed in the Work Order by the Contractor.,,
99Group,99Group - MWA,CB‐03‐02‐04,Install a 100 pair MDF terminal frame,"Per 100 pair MDF terminal
frame", $	56.82 ,The number of 100 pair MDF terminal frames required to be installed in the Work Order by the Contractor.,,
99Group,99Group - MWA,FB‐01‐01‐01,Installation and preparation of a new fibre joint enclosure greater than 144 fibres,Per fibre joint enclosure, $	705.00 ,"The number of fibre joint enclosures required to be installed in the Work Order by the Contractor.
This item:
(a) applies once per fibre joint enclosure;
(b) excludes multiports;
(c) applies to all types of fibre joint enclosures (including joint enclosures with a mechanical base or a heat shrink base)
(d) includes the preparation of all cables, cable layup, sheath preparation and fibre lay up in joint to a new fibre joint only
For avoidence of doubt, this rate can only be claimed once, regardless of how many cables (with the largest cable sheath size is greater than 144 fibres) inserted to a new fibre joint enclosure. This rate cannot be claimed with:
FB‐01‐01‐02 FB‐01‐01‐03 FB‐01‐01‐04 FB‐01‐02‐01 FB‐01‐02‐02 FB‐01‐02‐03 FB‐01‐02‐04 FB‐01‐02‐06 FB‐01‐02‐07 FB‐01‐02‐08
FB‐01‐02‐09",,
99Group,99Group - MWA,FB‐01‐01‐02,Installation and preparation of a new fibre joint enclosure greater than 12 fibres and up to and including 144 fibres,Per fibre joint enclosure, $	450.00 ,"The number of fibre joint enclosures required to be installed in the Work Order by the Contractor.
This item:
(a) applies once per fibre joint enclosure;
(b) excludes multiports;
(c) applies to all types of fibre joint enclosures (including joint enclosures with a mechanical base or a heat shrink base)
(d) includes the preparation of all cables, cable layup, sheath preparation and fibre lay up in joint to a new fibre joint only
For avoidence of doubt, this rate can only be claimed once, regardless of how many cables (with the largest cable sheath size is greater than 12 fibres and up to and including 144 fibres) inserted to a new fibre joint enclosure. This rate cannot be claimed with:
FB‐01‐01‐01 FB‐01‐01‐03 FB‐01‐01‐04 FB‐01‐02‐01 FB‐01‐02‐02 FB‐01‐02‐03 FB‐01‐02‐04 FB‐01‐02‐06 FB‐01‐02‐07 FB‐01‐02‐08
FB‐01‐02‐09",,
99Group,99Group - MWA,FB‐01‐01‐03,Installation and preparation of a fibre joint enclosure up to and including 12 fibres,Per fibre joint enclosure, $	350.00 ,"The number of fibre joint enclosures required to be installed in the Work Order by the Contractor.
This item:
(a) applies once per fibre joint enclosure;
(b) excludes multiports;
(c) applies to all types of fibre joint enclosures (including joint enclosures with a mechanical base or a heat shrink base)
(d) includes the preparation of all cables, cable layup, sheath preparation and fibre lay up in joint to a new fibre joint only
For avoidence of doubt, this rate can only be claimed once, regardless of how many cables (with the largest cable sheath size up to and including 12 fibres) inserted to a new fibre joint enclosure. This rate cannot be claimed with:
FB‐01‐01‐01 FB‐01‐01‐02 FB‐01‐01‐04 FB‐01‐02‐01 FB‐01‐02‐02 FB‐01‐02‐03 FB‐01‐02‐04 FB‐01‐02‐06 FB‐01‐02‐07 FB‐01‐02‐08
FB‐01‐02‐09",,
99Group,99Group - MWA,FB‐01‐01‐04,Installation and preparation of Gator fibre joint enclosure,Per Gator fibre joint enclosure, $	125.00 ,"The number of fibre joint enclosures required to be installed in the Work Order by the Contractor.
This item:
(a) applies once per fibre joint enclosure;
(b) excludes multiports;
(c) applies to all types of fibre joint enclosures (including joint enclosures with a mechanical base or a heat shrink base)
(d) includes the preparation of all cables, cable layup, sheath preparation and fibre lay up in joint to a new fibre joint only
For avoidence of doubt, this rate can only be claimed once, regardless of how many cables inserted to a new fibre joint enclosure. This rate cannot be claimed with: FB‐01‐01‐01
FB‐01‐01‐02 FB‐01‐01‐03 FB‐01‐02‐01 FB‐01‐02‐02 FB‐01‐02‐03 FB‐01‐02‐04 FB‐01‐02‐06 FB‐01‐02‐07 FB‐01‐02‐08 FB‐01‐02‐09",,
99Group,99Group - MWA,FB‐01‐02‐01,Prepare a fibre cable sheath greater than 144 fibres  to be connected to fibre joint enclosures,Per cable sheath, $	305.00 ,"The number of fibre cable sheaths that are required to be connected to a existing fibre joint enclosure in the Work Order by the Contractor. For the avoidance of doubt, this item can only be claimed for the preparation of cables to an existing fibre joint only
This item cannot be claimed in conjunction with FB‐01‐01 Joint Install and includes cable layup, sheath preparation and fibre lay up in joint
This item applies to ribbon fibre only",,
99Group,99Group - MWA,FB‐01‐02‐02,Prepare a fibre cable sheath greater 12 fibres and up to and including 144 fibres to be connected to fibre joint enclosures,Per cable sheath, $	165.00 ,"The number of fibre cable sheaths that are required to be connected to a existing fibre joint enclosure in the Work Order by the Contractor. For the avoidance of doubt, this item can only be claimed for the preparation of cables to an existing fibre joint only
This item cannot be claimed in conjunction with FB‐01‐01 Joint Install and includes cable layup, sheath preparation and fibre lay up in joint
This item applies to ribbon fibre only",,
99Group,99Group - MWA,FB‐01‐02‐03,Prepare a 12 fibre cable to be connected to fibre joint enclosures,Per cable sheath, $	75.00 ,"The number of fibre cable sheaths that are required to be connected to a existing fibre joint enclosure in the Work Order by the Contractor. For the avoidance of doubt, this item can only be claimed for the preparation of cables to an existing fibre joint only
This item cannot be claimed in conjunction with FB‐01‐01 Joint Install and includes cable layup, sheath preparation and fibre lay up in joint
This item applies to ribbon fibre only",,
99Group,99Group - MWA,FB‐01‐02‐04,Prepare Single fibre cable sheath to be connected to fibre joint enclosures,Per cable sheath, $	60.00 ,"The number of fibre cable sheaths that are required to be connected to a existing fibre joint enclosure in the Work Order by the Contractor. For the avoidance of doubt, this item can only be claimed for the preparation of cables to an existing fibre joint only
This item cannot be claimed in conjunction with FB‐01‐01 Joint Install and includes cable layup, sheath preparation and fibre lay up in joint",,
99Group,99Group - MWA,FB‐01‐02‐06,Prepare a loose tube fibre cable sheath greater than 144 fibres  to be connected to fibre joint enclosures,Per cable sheath, $	305.00 ,"The number of fibre cable sheaths that are required to be connected to a existing fibre joint enclosure in the Work Order by the Contractor. For the avoidance of doubt, this item can only be claimed for the preparation of cables to an existing fibre joint only
This item cannot be claimed in conjunction with FB‐01‐01 Joint Install and includes cable layup, sheath preparation and fibre lay up in joint
This item applies to loose tube fibre only",,
99Group,99Group - MWA,FB‐01‐02‐07,Prepare a loose tube fibre cable sheath greater 12 fibres and up to and including 144 fibres to be connected to fibre joint enclosures,Per cable sheath, $	215.00 ,"The number of fibre cable sheaths that are required to be connected to a existing fibre joint enclosure in the Work Order by the Contractor. For the avoidance of doubt, this item can only be claimed for the preparation of cables to an existing fibre joint only
This item cannot be claimed in conjunction with FB‐01‐01 Joint Install and includes cable layup, sheath preparation and fibre lay up in joint
This item applies to loose tube fibre only",,
99Group,99Group - MWA,FB‐01‐02‐08,Prepare a loose tube 12 fibre cable to be connected to fibre joint enclosures,Per cable sheath, $	105.00 ,"The number of fibre cable sheaths that are required to be connected to a existing fibre joint enclosure in the Work Order by the Contractor. For the avoidance of doubt, this item can only be claimed for the preparation of cables to an existing fibre joint only
This item cannot be claimed in conjunction with FB‐01‐01 Joint Install and includes cable layup, sheath preparation and fibre lay up in joint
This item applies to loose tube fibre only",,
99Group,99Group - MWA,FB‐01‐02‐09,Prepare a loose tube Single fibre cable sheath to be connected to fibre joint enclosures,Per cable sheath, $	60.00 ,"The number of fibre cable sheaths that are required to be connected to a existing fibre joint enclosure in the Work Order by the Contractor. For the avoidance of doubt, this item can only be claimed for the preparation of cables to an existing fibre joint only
This item cannot be claimed in conjunction with FB‐01‐01 Joint Install and includes cable layup, sheath preparation and fibre lay up in joint",,
99Group,99Group - MWA,FB‐01‐03‐01,Re‐entry into a fibre joint enclosure,Per fibre joint enclosure, $	92.00 ,"The number of fibre joint enclosures required to be re‐entered in the Work Order by the Contractor.
This item:
(a) applies once per fibre joint enclosure;
(b) excludes multiports; and
(c) applies to all types of fibre joint enclosures (including joint enclosures with a mechanical base or a heat shrink base); and
(d) is applied for the purpose of installing additional cable sheaths into the joint enclosure.
For the avoidance of doubt, this item does not apply to fibre joint enclosure which is required to be re‐entered due to an act or omission of the Contractor.",,
99Group,99Group - MWA,FB‐01‐04‐01,Installation of splitter within existing FDH / PDH cabinet,Per splitter, $	35.00 ,The number of splitters which are required to be installed in the Work Order by the Contractor.,,
99Group,99Group - MWA,FB‐01‐04‐02,Installation of splitter within an existing BJL enclosure,Per splitter, $	50.00 ,The number of splitters which are required to be installed in the Work Order by the Contractor.,,
99Group,99Group - MWA,FB‐01‐04‐03,Installation of splitter within an existing FJL enclosure,Per splitter, $	50.00 ,The number of splitters which are required to be installed in the Work Order by the Contractor.,,
99Group,99Group - MWA,FB‐01‐04‐04,Installation of a splitter card output fibres to LFN ports within and existing FDH cabinet,Per Fibre, $	9.00 ,The number of fibres which are required to be patched from an existing splitter card within a FDH Cabinet. This item includes the updating of fibre detail records within a FDH Cabinet,,
99Group,99Group - MWA,FB‐01‐04‐05,Installation of a Fibre TV Splitter (TVS) within an FDH Cabinet,Per device, $	48.00 ,The number of devices which are required to be installed in the Work Order by the Contractor.,,
99Group,99Group - MWA,FB‐01‐04‐06,Installation of a Fibre TV Splitter within a PDH enclosure,Per device, $	48.00 ,The number of devices which are required to be installed in the Work Order by the Contractor.,,
99Group,99Group - MWA,FB‐02‐01‐01,Installation of multiport or splitter multiport in underground pit or manhole,Per multiport, $	29.50 ,The number of multiports or splitter multiports required to be installed underground in the Work Order by the Contractor.,,
99Group,99Group - MWA,FB‐02‐01‐02,Installation of multiport or splitter multiport on any pole,Per multiport, $	98.00 ,The number of multiports or splitter multiports required to be installed aerial in the Work Order by the Contractor.,,
99Group,99Group - MWA,FB‐03‐01‐01,Splicing of optic fibre ribbons,Per Ribbon Splice, $	17.00 ,"The number of Ribbon Splices that are required to be performed in the Work Order by the Subcontractor.
In this schedule of rates, the connection of two fibre ribbons using splicing technique constitute one Ribbon Splice.",,
99Group,99Group - MWA,FB‐03‐01‐02,Splicing of single fibre (at a BJL or a FJL),Per Fibre Splice, $	14.00 ,"The number of Fibre Splices that are required to be performed in the Work Order by the Subcontractor.
In this schedule of rates, the connection of two single fibres using splicing technique constitute one Fibre Splice. This rate only applies only to Fibre Slicing for the purposes of connecting a BJL or a FJL.",,
99Group,99Group - MWA,FB‐03‐01‐03,Splicing of loose tube fibre,Per Fibre Splice, $	14.00 ,"The number of Fibre Splices that are required to be performed in the Work Order by the Subcontractor.  In this schedule of rates, the connection of two fibres using splicing technique
constitute one Fibre Splice.",,
99Group,99Group - MWA,FB‐03‐01‐04,De ribbonise 12 fibre ribbon,Per ribbon, $	12.50 ,"The number of Fibre Ribbons De‐Ribbonised that are required to be performed in the Work Order by the Subcontractor. In this schedule of rates, the De‐Ribbonising of fibres to separate
fibres for the purpose of single fibre splicing",,
99Group,99Group - MWA,FB‐04‐01‐01,Uni‐directional OTDR Testing,Per fibre, $	23.00 ,"The number of fibres that are required to be OTDR tested by the Contractor in the Work Order.
For the avoidance of doubt, this item can only apply once per fibre one way, and irrespective of the number of OTDR tests performed on that fibre. In this schedule of rates, OTDR has the meaning given in the Activity Scope.",,
99Group,99Group - MWA,FB‐04‐01‐03,Insertion loss testing,Per fibre, $	27.91 ,"The number of fibres that are required to be insertion loss tested in the Work Order by the Contractor
For the avoidance of doubt, this item can only apply once per fibre, and irrespective of the number of insertion tests performed on that fibre.",,
99Group,99Group - MWA,FB‐04‐01‐04,End to end connectivity testing to the GPON NTD at customer premises,Per fibre, $	36.65 ,"The number of fibres that are required to be tested in the Work Order by the Contractor at the customer premise location.
For the avoidance of doubt, this item can only apply once per fibre, and irrespective of the number of tests performed on that fibre.",,
99Group,99Group - MWA,FB‐04‐01‐05,End to end connectivity testing to SASK NTD at customer premises,Per fibre, $	38.48 ,"The number of fibres that are required to be tested in the Work Order by the Contractor at the customer premise location.
For the avoidance of doubt, this item can only apply once per fibre, and irrespective of the number of tests performed on that fibre.",,
99Group,99Group - MWA,FB‐04‐01‐06,Extra over rate for LFN / MTLFN insertion loss testing to the PCD,Per fibre, $	20.93 ,"This extra over rate applies:
(a) to item FB‐04‐01‐03;
(b) where the Contractor is required to perform insertion loss testing of a fibre to the PCD, in the LFN or MTLFN.
This rate is applied to the number of fibres that are required to be insertion loss tested to the PCD in the LFN or MTLFN. In this schedule of rates, PCD means a premise connection device.",,
99Group,99Group - MWA,FB‐04‐01‐07,PON Power Meter Test,Per fibre, $	19.25 ,"The number of fibres that are required to be PON Meter tested in the Work Order by the Contractor, in the LFN / MTLFN.
For the avoidance of doubt, this item can only apply once per fibre, and irrespective of the number of PON Meter tests performed on that fibre. PON Meter testing is applicable to Type 3 architecture only",,
99Group,99Group - MWA,FB‐04‐01‐08,Point to point bi‐directional testing,Per fibre, $	36.57 ,"The number of fibres that are required to be OTDR tested in the Work Order by the Contractor.
For the avoidance of doubt, this item can only apply once per fibre one way, and irrespective of the number of OTDR tests performed on that fibre. In this schedule of rates, OTDR has the meaning given in the Activity Scope.
This item applies to point to point Work Orders only",,
99Group,99Group - MWA,FB‐05‐01‐01,Installation of a 72 way HDODF patch panel within an existing HDODF or equivalent environments,Per patch panel, $	170.00 ,"The number of 72 way patch panels to be installed within the HDODF or equivalent environment in the Work Order by the Contractor.
This item:
a) Includes layup of fibre,
b) excludes splicing of 12 way ribbon fibres.",,
99Group,99Group - MWA,FB‐05‐01‐02,Installation of a 24 way HDODF patch panel within an existing HDODF or equivalent environments,Per patch panel, $	125.00 ,"The number of 24 way patch panels to be installed within the HDODF or equivalent environment in the Work Order by the Contractor.
This item:
a) Includes layup of fibre,
b) excludes splicing of 12 way ribbon fibres.",,
